Item,AIM Store Cnt,Instock Store Cnt,Store In Stock %,DC BOH Turn,DC BOO Turn,Store BOH,TIL,Need for TIL
804094,645,633,0.981,135,0,1913,1289,53
804094,369,367,0.993,123,0,1063,737,22
804094,473,469,0.991,18,60,1234,949,52
804094,507,501,0.988,110,0,1234,1014,55
804094,446,441,0.989,89,0,1056,892,54
804094,332,326,0.981,0,108,918,664,35
804094,595,584,0.982,43,108,1544,1194,70
804094,401,397,0.991,385,0,1161,805,31
827731,399,397,0.995,98,288,1412,1211,57
827731,388,386,0.996,490,144,1533,1173,66
827731,448,445,0.993,649,168,1765,1372,71
827731,491,488,0.994,196,300,2044,1474,61
827731,309,304,0.984,229,264,1378,941,45
827731,640,632,0.988,586,204,2399,1932,99
827731,754,743,0.986,3596,0,3709,2341,114
827731,320,312,0.976,803,0,1216,1000,65
827731,655,631,0.964,464,1836,2571,2127,182
827731,369,361,0.978,174,264,1355,1109,62
827731,476,469,0.985,233,468,1654,1449,94
827731,507,501,0.988,3,252,1755,1526,77
827731,449,446,0.994,158,192,1621,1353,48
827731,343,334,0.973,616,240,1310,1045,66
827731,607,593,0.977,1084,1224,2432,1962,160
827731,409,400,0.978,596,540,1603,1273,88
892053,398,383,0.963,1510,0,1047,821,61
892053,387,374,0.968,120,300,1104,791,65
892053,447,426,0.953,425,84,1226,918,73
892053,489,472,0.965,375,132,1513,999,71
892053,309,302,0.976,276,0,807,626,45
892053,635,599,0.943,207,576,1616,1307,155
892053,791,749,0.946,2097,0,2515,1665,139
892053,317,303,0.957,867,0,965,679,55
892053,646,620,0.96,1098,108,2027,1499,114
892053,349,333,0.953,143,192,850,717,64
892053,472,449,0.951,550,120,1263,1001,94
892053,506,485,0.958,129,168,1322,1041,96
892053,448,431,0.962,296,168,1062,916,83
892053,333,313,0.941,344,120,1003,690,53
892053,595,567,0.953,2995,0,1840,1514,155
892053,402,384,0.955,566,48,1137,852,81
902855,399,396,0.992,177,0,1670,808,14
902855,387,382,0.987,202,0,1695,788,21
902855,449,446,0.994,180,0,1837,898,17
902855,490,489,0.998,140,0,2098,1020,11
902855,310,309,0.995,227,0,1858,628,9
902855,636,635,0.998,186,0,2583,1286,29
902855,770,765,0.994,569,0,3918,1570,19
902855,320,317,0.992,206,0,1696,654,12
902855,649,647,0.996,598,0,3993,1386,10
902855,369,367,0.995,203,0,1672,742,15
902855,474,472,0.996,339,0,2270,959,17
902855,508,504,0.991,163,0,1967,1020,20
902855,447,444,0.994,171,0,1693,896,18
902855,341,340,0.996,316,0,2037,690,11
902855,606,603,0.995,876,0,3104,1313,19
902855,409,407,0.995,544,0,2374,836,15
902856,382,378,0.991,22,24,849,483,24
902856,371,355,0.956,36,24,782,520,45
902856,422,395,0.935,43,24,887,488,31
902856,476,442,0.929,100,0,1017,670,69
902856,278,272,0.979,18,24,691,371,20
902856,614,571,0.93,108,132,1219,791,87
902856,757,710,0.937,19,132,1927,1041,39
902856,269,245,0.91,46,36,513,311,49
902856,546,501,0.917,6,96,1332,692,52
902856,354,332,0.937,72,24,714,485,66
902856,440,424,0.963,28,36,883,500,30
902856,483,475,0.984,26,0,975,559,22
902856,433,426,0.984,15,24,894,490,18
902856,321,313,0.976,0,48,799,394,20
902856,538,453,0.842,288,72,1038,643,135
902856,368,356,0.967,54,0,819,415,11
902857,398,392,0.986,88,0,1232,806,30
902857,381,372,0.976,12,84,1163,778,52
902857,444,435,0.98,0,72,1341,888,42
902857,484,479,0.99,20,60,1499,1008,45
902857,293,291,0.994,1,36,1033,594,15
902857,632,628,0.993,46,48,1835,1278,47
902857,742,696,0.937,0,288,2225,1514,159
902857,305,286,0.938,0,120,893,624,57
902857,611,604,0.989,0,120,2217,1308,46
902857,360,356,0.988,29,12,1145,724,33
902857,459,439,0.957,37,84,1345,929,80
902857,507,497,0.98,2,48,1487,1020,51
902857,447,441,0.987,32,36,1374,896,33
902857,330,317,0.96,0,108,942,668,48
902857,583,575,0.986,615,0,1846,1266,53
902857,388,383,0.986,211,0,1184,794,30
912489,379,370,0.976,0,60,1205,770,42
912489,369,360,0.977,0,72,1259,754,44
912489,421,404,0.959,0,108,1366,842,72
912489,474,466,0.984,9,72,1701,988,35
912489,277,262,0.946,0,84,1021,564,44
912489,611,584,0.955,0,132,1977,1238,80
912489,740,679,0.917,0,276,2398,1508,166
912489,269,261,0.969,0,60,984,552,33
912489,545,529,0.971,0,108,2072,1172,64
912489,354,337,0.953,0,84,1089,712,59
912489,436,421,0.966,0,108,1414,884,69
912489,471,467,0.991,16,24,1530,946,44
912489,426,417,0.978,0,72,1386,854,48
912489,320,294,0.92,0,120,1109,648,62
912489,533,503,0.944,0,180,1780,1166,95
912489,357,328,0.919,0,132,1195,728,73
912490,380,379,0.997,81,0,1475,770,7
912490,370,368,0.995,19,24,1519,754,25
912490,420,417,0.994,36,0,1751,840,21
912490,474,472,0.996,13,72,1869,988,27
912490,278,277,0.997,160,0,1482,564,10
912490,612,609,0.996,32,24,2241,1238,31
912490,763,761,0.998,212,0,3661,1552,23
912490,270,270,0.999,89,0,1469,554,6
912490,545,545,1,309,0,3387,1172,16
912490,354,353,0.998,107,0,1480,712,5
912490,436,434,0.995,74,0,2025,883,22
912490,471,470,0.998,200,0,1633,946,26
912490,426,425,0.998,61,0,1530,854,13
912490,320,320,0.999,61,0,1926,648,8
912490,534,533,0.999,332,0,3601,1166,15
912490,358,357,0.998,24,24,2234,728,14
930987,368,368,0.999,214,0,934,746,19
930987,358,357,0.998,35,36,901,730,20
930987,398,393,0.986,332,0,1040,796,29
930987,463,459,0.99,71,72,1252,967,31
930987,255,252,0.989,52,24,643,519,19
930987,604,601,0.995,729,0,1582,1224,39
930987,744,734,0.986,920,0,2495,1527,56
930987,248,247,0.995,269,0,775,510,19
930987,509,504,0.99,368,0,1489,1101,55
930987,345,340,0.986,118,0,790,694,29
930987,435,430,0.989,33,72,1166,881,30
930987,463,459,0.992,151,0,1187,930,38
930987,423,417,0.986,105,0,991,848,30
930987,320,316,0.987,690,0,833,649,34
930987,539,527,0.977,1261,0,1565,1177,62
930987,359,356,0.991,377,0,1068,731,23
952371,399,395,0.99,388,0,1093,798,30
952371,388,385,0.992,133,0,1089,774,40
952371,448,445,0.993,302,0,1339,896,35
952371,486,482,0.992,320,0,1359,968,53
952371,309,308,0.995,271,0,1015,616,15
952371,640,636,0.994,681,0,1793,1279,57
952371,783,770,0.984,1472,0,2773,1534,67
952371,325,319,0.983,559,0,1014,654,37
952371,657,651,0.992,1405,0,2714,1313,38
952371,369,366,0.991,449,0,1119,738,20
952371,475,474,0.997,479,0,1460,950,23
952371,508,505,0.995,284,0,1406,1015,34
952371,446,443,0.992,323,0,1135,892,49
952371,341,333,0.976,252,0,1305,681,16
952371,607,604,0.996,1128,0,2104,1216,40
952371,409,407,0.996,649,0,1448,823,20
952401,400,333,0.832,1533,0,775,806,169
952401,388,382,0.985,108,162,1070,783,63
952401,449,335,0.746,1046,0,878,904,241
952401,490,485,0.99,116,108,1446,987,78
952401,306,302,0.987,146,18,1089,621,34
952401,641,627,0.978,1277,0,1828,1298,97
952401,791,761,0.962,418,144,2765,1614,138
952401,324,204,0.631,886,0,521,659,204
952401,653,631,0.966,135,558,2241,1386,99
952401,366,360,0.983,194,0,1188,746,47
952401,477,325,0.682,918,0,825,959,266
952401,508,394,0.775,1089,0,874,1021,256
952401,448,442,0.986,3211,0,1344,902,59
952401,333,317,0.952,0,360,855,673,93
952401,602,587,0.974,751,144,1936,1329,117
952401,408,402,0.986,323,144,2052,843,61
952402,366,289,0.791,489,0,620,733,176
952402,360,338,0.94,47,120,752,718,73
952402,408,274,0.672,0,576,616,822,242
952402,477,463,0.97,101,72,1810,949,104
952402,299,281,0.941,15,180,780,600,61
952402,598,584,0.977,1162,0,1536,1199,93
952402,784,636,0.812,0,948,1528,1580,345
952402,308,201,0.651,358,108,445,620,190
952402,622,585,0.941,0,636,1331,1281,171
952402,356,349,0.981,95,72,930,718,62
952402,449,272,0.607,36,576,465,907,312
952402,453,362,0.8,314,0,720,906,227
952402,403,396,0.983,2741,0,1108,811,51
952402,339,197,0.582,444,132,397,680,232
952402,567,498,0.878,0,768,933,1184,252
952402,373,354,0.948,142,204,722,753,119
952405,398,397,0.997,115,0,1204,806,23
952405,385,384,0.998,53,0,1209,788,20
952405,444,444,0.999,203,0,1506,888,27
952405,486,486,0.999,112,0,1675,1011,34
952405,309,309,1,175,0,1244,626,8
952405,632,630,0.997,358,0,2146,1278,33
952405,790,785,0.994,994,0,3136,1608,45
952405,322,321,0.998,596,0,1214,658,19
952405,651,648,0.995,1043,0,3027,1358,32
952405,369,367,0.994,284,0,1380,742,15
952405,472,470,0.996,508,0,1758,955,24
952405,505,503,0.997,143,0,1616,1014,31
952405,444,444,0.999,161,0,1373,888,26
952405,339,338,0.996,376,0,1445,684,18
952405,603,601,0.997,1175,0,2661,1264,20
952405,405,404,0.997,476,0,1592,822,18
952407,232,153,0.661,300,24,287,800,293
952407,373,138,0.37,498,60,91,774,364
952407,449,332,0.739,0,216,728,898,213
952407,388,161,0.416,848,0,214,980,406
952407,138,97,0.701,145,0,234,618,221
952407,110,51,0.465,731,840,84,1286,619
952407,332,155,0.467,0,1212,290,1586,712
952407,228,107,0.47,0,732,145,658,286
952407,137,67,0.491,972,24,172,1316,616
952407,209,173,0.828,0,636,353,701,184
952407,220,95,0.434,826,372,123,960,438
952407,347,245,0.705,408,0,482,1013,307
952407,412,246,0.596,390,108,415,899,305
952407,231,86,0.374,0,456,131,686,299
952407,98,33,0.34,1296,0,46,1221,598
952407,112,63,0.564,900,0,117,825,404
952447,368,367,0.997,310,0,1135,736,38
952447,363,361,0.993,25,60,976,724,39
952447,408,402,0.985,719,0,1175,817,41
952447,483,480,0.993,163,0,1488,960,43
952447,303,301,0.994,395,0,1081,603,23
952447,615,606,0.985,480,0,1776,1227,66
952447,783,774,0.988,1467,0,2718,1578,63
952447,305,302,0.99,745,0,928,615,39
952447,620,611,0.986,2205,0,2217,1280,77
952447,358,351,0.981,561,0,1293,716,34
952447,451,448,0.994,702,0,1445,907,33
952447,454,451,0.994,286,0,1320,907,39
952447,406,404,0.995,246,0,1156,814,38
952447,339,337,0.995,738,0,1132,681,24
952447,564,558,0.989,2651,0,2215,1173,51
952447,373,369,0.99,851,0,1258,753,33
952449,400,396,0.99,26,48,976,800,39
952449,387,384,0.993,25,72,929,772,37
952449,449,439,0.977,125,0,859,898,110
952449,491,485,0.988,59,60,1072,979,106
952449,310,309,0.998,59,0,775,618,26
952449,642,629,0.979,26,108,1396,1283,103
952449,770,753,0.978,454,0,1833,1523,122
952449,325,317,0.974,133,0,676,654,63
952449,657,645,0.982,148,24,1685,1313,94
952449,369,361,0.978,1,72,874,737,54
952449,476,408,0.857,108,84,808,954,158
952449,509,502,0.986,4,48,1094,1017,85
952449,448,425,0.949,0,156,892,896,123
952449,342,335,0.981,63,108,794,685,69
952449,608,597,0.983,78,108,1160,1220,129
952449,410,402,0.981,60,72,926,823,80
973893,400,392,0.98,68,0,788,426,15
973893,387,384,0.992,95,36,771,404,3
973893,449,443,0.986,74,0,958,497,8
973893,488,478,0.979,95,0,941,528,16
973893,310,303,0.979,64,0,606,327,8
973893,641,625,0.975,58,0,1357,679,27
973893,781,761,0.974,0,276,1898,986,55
973893,328,328,1,744,0,48,357,298
973893,653,642,0.984,88,36,1451,727,16
973893,368,362,0.983,50,0,758,379,9
973893,475,465,0.979,84,0,945,526,13
973893,508,500,0.984,78,0,1005,546,16
973893,448,437,0.974,76,0,834,466,16
973893,339,331,0.978,62,0,794,356,8
973893,608,596,0.98,199,36,1205,701,19
973893,411,406,0.987,105,24,812,453,8
199060,324,314,0.97,63,264,1142,716,65
199060,349,348,0.996,380,0,1432,725,22
199060,307,303,0.986,1033,0,2083,717,24
199060,121,109,0.9,0,108,392,265,31
199060,688,565,0.822,0,960,2464,1781,306
199060,150,148,0.984,1150,0,1169,403,12
199060,366,365,0.998,107,0,1898,802,19
199060,288,287,0.995,0,240,1823,692,22
199060,335,329,0.982,1890,0,1335,775,38
199060,101,101,0.996,801,0,750,245,6
199060,86,85,0.983,688,0,463,182,9
199080,313,309,0.988,593,0,1266,719,18
199080,330,329,0.997,137,0,1221,680,7
199080,303,302,0.995,2145,0,2881,689,12
199080,107,107,0.999,13,96,424,232,1
199080,691,639,0.924,5,240,3290,1661,83
199080,148,148,0.998,1786,0,1224,389,6
199080,365,361,0.989,2224,0,2175,803,26
199080,283,282,0.996,402,0,1969,783,13
199080,333,331,0.993,603,0,1952,761,16
199080,102,102,1,1342,0,967,241,1
199080,84,84,1,366,0,650,171,2
199279,387,386,0.998,240,0,1429,812,23
199279,488,486,0.996,457,0,1952,995,16
199279,310,305,0.985,565,0,1650,688,22
199279,1064,1057,0.994,2221,0,5048,2193,29
199279,755,749,0.991,1356,0,3497,1710,56
199279,651,644,0.989,2707,0,3715,1593,42
199279,368,367,0.996,896,0,1489,773,20
199279,1649,1636,0.992,1095,0,7009,3433,91
199279,343,340,0.991,792,0,1507,785,23
199279,594,584,0.983,2790,0,3113,1405,45
199279,875,869,0.993,1719,0,4392,1809,30
199296,390,388,0.995,65,0,1409,799,13
199296,491,488,0.994,141,0,1939,993,14
199296,310,310,0.999,816,0,2041,680,6
199296,1065,1058,0.994,1459,0,5342,2173,23
199296,765,755,0.987,254,0,3580,1713,53
199296,651,646,0.992,1594,0,3999,1561,38
199296,369,368,0.997,485,0,1786,761,13
199296,1651,1641,0.994,2120,0,7440,3387,48
199296,343,340,0.99,735,0,1559,747,14
199296,596,591,0.992,3535,0,3718,1399,19
199296,875,872,0.996,1273,0,4500,1813,18
256229,1500,1500,1,0,0,5641,904,79
256229,1413,1413,1,0,0,4651,991,134
256229,1200,1200,1,0,0,4898,731,54
256229,4176,4176,1,0,0,25207,2490,123
256229,2118,2118,1,0,0,3956,1602,321
256229,2460,2460,1,0,0,9708,1539,165
256229,1428,1428,1,0,0,6116,877,70
256229,6508,6508,1,0,0,29958,3856,124
256229,1016,1016,1,0,0,3972,627,52
256229,2336,2336,1,0,0,10165,2064,148
256229,3420,3420,1,0,0,15215,2038,114
350688,1476,1476,1,24,0,8035,817,113
350688,1422,1422,1,0,0,3387,965,147
350688,1208,1208,1,0,0,3078,678,90
350688,4160,4160,1,1153,0,25362,2221,23
350688,2800,2800,1,0,0,5638,1632,246
350688,2396,2396,1,0,0,7091,1334,125
350688,1404,1404,1,0,0,2686,763,103
350688,6492,6492,1,0,0,22318,3463,263
350688,1016,1016,1,0,0,2649,537,64
350688,2228,2228,1,0,0,7660,1379,111
350688,3416,3416,1,0,0,12821,1957,121
401541,201,199,0.989,0,216,661,412,10
401541,178,176,0.986,342,0,624,362,7
401541,290,290,0.999,1028,0,1340,633,10
401541,116,116,1,490,0,252,117,0
401541,678,671,0.989,5142,0,2807,1511,35
401541,136,136,1,3384,0,250,83,3
401541,339,338,0.998,1077,0,1502,705,12
401541,192,191,0.997,179,0,928,408,4
401541,167,167,1,79,0,723,352,0
401541,52,52,1,1671,0,239,59,0
401541,60,60,1,679,0,201,60,1
442893,389,385,0.99,684,0,1507,876,33
442893,487,483,0.991,564,0,2224,1038,13
442893,310,308,0.994,762,0,1717,722,17
442893,1061,1052,0.992,1541,0,3612,2207,46
442893,756,723,0.957,0,492,2912,1851,149
442893,653,649,0.993,2254,0,3455,1923,60
442893,370,368,0.995,855,0,1908,815,18
442893,1630,1613,0.989,1868,0,5615,3499,115
442893,341,338,0.991,180,0,1692,867,22
442893,598,591,0.989,1376,0,3092,1644,47
442893,868,860,0.99,700,0,3231,1929,52
689603,202,202,0.998,0,48,495,419,28
689603,175,159,0.909,156,0,441,372,62
689603,286,285,0.997,958,0,1133,628,21
689603,116,116,1,828,0,209,119,2
689603,671,668,0.996,3837,0,2136,1501,64
689603,136,136,1,408,0,203,93,3
689603,357,355,0.994,3160,0,1129,736,21
689603,191,191,0.998,1466,0,569,391,10
689603,168,165,0.98,163,0,500,373,13
689603,104,104,1,21,0,104,64,4
689603,120,120,1,152,0,107,61,1
727120,387,386,0.999,176,0,1170,799,8
727120,488,486,0.995,338,0,1498,990,11
727120,310,304,0.98,17,96,981,667,43
727120,1059,1046,0.988,2025,0,2955,2152,36
727120,753,729,0.968,0,240,2612,1620,149
727120,633,595,0.94,10,204,2010,1406,107
727120,369,360,0.976,68,96,1002,755,41
727120,1638,1633,0.997,967,0,4880,3330,52
727120,340,337,0.992,0,96,1516,796,24
727120,587,565,0.963,0,156,1970,1256,100
727120,867,853,0.984,0,144,2470,1739,46
727121,387,386,0.997,624,0,1443,796,13
727121,488,485,0.994,105,0,1770,995,13
727121,310,310,0.999,121,0,1325,643,15
727121,1064,1062,0.998,553,0,4048,2152,18
727121,762,759,0.996,437,0,3278,1624,27
727121,651,647,0.993,1587,0,3318,1463,29
727121,369,365,0.99,55,0,1394,757,18
727121,1649,1644,0.997,794,0,6410,3349,40
727121,342,339,0.99,311,0,1607,724,10
727121,593,590,0.995,1306,0,3612,1293,20
727121,876,874,0.997,444,0,3628,1808,12
729842,1,1,1,0,0,0,2,1
729842,20,20,1,0,0,16,48,16
729844,310,309,0.997,84,0,1245,645,10
729844,325,315,0.968,96,0,1296,671,45
729844,307,306,0.996,6,96,1864,675,10
729844,120,120,1,29,0,213,123,2
729844,675,639,0.947,0,456,3467,1532,132
729844,188,188,1,375,0,200,116,5
729844,367,345,0.94,47,204,1371,773,71
729844,218,217,0.995,98,0,1074,455,9
729844,313,301,0.962,0,144,1852,717,38
729844,84,84,1,1060,0,133,65,0
729844,96,96,1,83,0,129,64,1
828278,321,319,0.992,260,0,1025,679,37
828278,347,344,0.99,302,0,1208,717,24
828278,308,304,0.986,168,0,1201,692,25
828278,148,148,1,1319,0,263,152,3
828278,675,666,0.987,622,0,3051,1543,72
828278,192,192,1,672,0,293,117,2
828278,367,365,0.995,235,0,1342,779,22
828278,223,221,0.989,647,0,877,460,13
828278,315,314,0.995,454,0,1320,721,13
828278,56,56,1,811,0,152,64,1
828278,102,102,1,673,0,134,68,1
866765,770,770,1,0,0,254,766,313
866765,948,948,1,0,0,379,946,363
866765,614,614,1,0,0,276,614,241
866765,2080,2080,1,0,0,988,2068,770
866765,1478,1478,1,0,0,510,1472,589
866765,1890,1890,1,0,0,683,1262,427
866765,726,726,1,0,0,282,726,285
866765,3162,3162,1,0,0,1182,3152,1236
866765,676,676,1,0,0,286,674,260
866765,1656,1656,1,0,0,525,1100,430
866765,1716,1716,1,0,0,727,1710,686
868483,1119,1119,1,0,0,2628,821,160
868483,1410,1410,1,0,0,2347,961,221
868483,1192,1192,1,0,0,2917,694,83
868483,4164,4164,1,0,0,13481,2243,279
868483,2784,2784,1,0,0,2203,1462,398
868483,2396,2396,1,0,0,5161,1426,188
868483,1408,1408,1,0,0,2072,802,135
868483,6468,6468,1,0,0,16060,3501,405
868483,756,756,1,0,0,1432,520,101
868483,2216,2216,1,0,0,4056,1308,220
868483,3412,3412,1,0,0,7144,1874,236
868485,1484,1484,1,0,0,3346,760,118
868485,1410,1410,1,0,0,3239,942,172
868485,1196,1196,1,0,0,3424,705,76
868485,4136,4136,1,0,0,12119,2115,275
868485,2804,2804,1,39,0,2554,1423,391
868485,2388,2388,1,0,0,4593,1289,182
868485,1424,1424,1,0,0,2459,822,120
868485,6484,6484,1,0,0,16775,3416,382
868485,1008,1008,1,0,0,2049,539,68
868485,2192,2192,1,0,0,5479,1236,166
868485,3384,3384,1,0,0,7686,1783,232
899756,321,319,0.993,0,60,959,667,18
899756,346,334,0.966,1,96,1200,712,53
899756,304,303,0.998,285,0,2062,668,10
899756,148,148,1,823,0,232,151,0
899756,732,720,0.983,98,216,3719,1698,43
899756,264,264,1,306,0,311,160,5
899756,345,343,0.995,118,0,1339,701,12
899756,222,219,0.986,107,0,1017,455,10
899756,315,311,0.988,0,96,1571,720,27
899756,272,272,1,907,0,342,161,5
899756,102,102,1,4,0,110,69,1
899760,319,317,0.994,0,96,929,666,27
899760,349,348,0.998,168,0,1054,717,6
899760,308,299,0.972,166,0,1129,686,50
899760,148,148,1,0,0,238,151,2
899760,770,768,0.997,147,60,2939,1759,52
899760,264,264,1,0,0,235,163,24
899760,347,347,1,147,0,1102,719,11
899760,223,223,0.999,494,0,824,463,4
899760,315,314,0.996,903,0,1134,721,7
899760,204,204,1,117,0,307,158,3
899760,68,68,1,81,0,100,68,4
938359,388,387,0.997,2468,0,3360,1471,33
938359,488,487,0.998,789,0,4465,1781,25
938359,310,307,0.992,593,0,2539,1187,45
938359,1063,1062,0.999,16683,0,7782,3882,96
938359,781,775,0.992,4819,0,5432,2942,89
938359,650,645,0.993,7465,0,4933,2350,71
938359,348,348,0.999,3649,0,2072,1340,35
938359,1650,1646,0.998,3610,0,16855,6409,118
938359,342,340,0.995,2748,0,2195,1151,22
938359,596,594,0.996,9728,0,5420,2029,38
938359,875,868,0.992,8482,0,5041,1786,21
938360,310,289,0.932,0,192,782,642,43
938360,326,292,0.894,95,204,703,675,84
938360,303,299,0.986,514,0,923,666,36
938360,120,120,1,0,0,110,123,25
938360,704,694,0.986,3174,0,2399,1642,83
938360,252,252,1,0,0,77,156,49
938360,345,343,0.995,338,0,1023,712,21
938360,217,138,0.635,608,0,327,442,135
938360,313,308,0.983,285,0,1029,723,28
938360,272,272,1,0,0,107,163,50
938360,128,128,1,0,0,49,68,19
950389,310,308,0.994,53,204,1531,736,21
950389,327,325,0.994,0,96,1564,688,19
950389,307,305,0.993,764,0,3055,801,10
950389,118,118,1,935,0,254,122,3
950389,705,675,0.957,0,780,4083,2103,150
950389,252,252,1,3648,0,452,159,5
950389,347,346,0.998,1219,0,3010,786,9
950389,218,217,0.996,278,0,1671,501,7
950389,313,311,0.995,1519,0,1799,739,13
950389,272,272,1,445,0,763,173,0
950389,96,96,1,0,0,212,64,2
950398,388,386,0.995,1168,0,2216,868,13
950398,486,467,0.96,4,192,1873,1033,60
950398,310,309,0.997,1390,0,2604,741,8
950398,1063,1052,0.989,1742,0,5026,2240,39
950398,718,712,0.991,1130,0,7361,1890,34
950398,646,628,0.973,1320,0,3753,1735,69
950398,349,349,0.999,1692,0,4024,751,2
950398,1646,1631,0.991,1134,0,10307,3538,55
950398,342,341,0.997,2140,0,3573,804,7
950398,591,585,0.99,103,0,6127,1542,29
950398,873,862,0.988,146,0,4966,1844,32
950399,308,254,0.826,0,432,895,726,122
950399,328,280,0.855,96,156,711,680,128
950399,307,303,0.988,781,0,1524,764,27
950399,180,180,1,0,0,52,123,47
950399,712,697,0.979,2344,0,4166,2009,84
950399,252,252,1,0,0,232,163,30
950399,347,344,0.991,1128,0,2695,800,23
950399,218,212,0.974,282,0,1270,471,22
950399,313,212,0.676,0,408,552,729,197
950399,272,272,1,0,0,185,161,45
950399,128,128,1,0,0,115,67,15
950400,310,298,0.961,94,96,886,730,41
950400,329,327,0.994,24,96,1261,683,8
950400,307,306,0.998,1565,0,2448,732,9
950400,180,180,1,0,0,134,124,27
950400,704,695,0.987,2540,0,4286,1881,56
950400,252,252,1,0,0,202,152,33
950400,347,346,0.998,2165,0,2835,770,3
950400,218,215,0.987,164,0,1322,463,15
950400,313,305,0.975,0,264,2065,725,41
950400,272,272,1,0,0,242,176,34
950400,96,96,1,0,0,68,67,11
958238,309,308,0.996,240,0,2676,666,6
958238,315,314,0.995,228,0,2617,657,8
958238,34,34,1,0,0,58,35,8
958238,240,240,1,72,0,639,126,1
958238,192,192,1,0,0,243,191,26
958238,252,252,1,1788,0,688,227,3
958238,30,30,1,0,0,56,22,3
958238,165,163,0.988,1140,0,1490,376,5
958238,312,283,0.906,288,432,2134,730,67
958238,272,272,1,0,0,355,297,35
958238,128,128,1,2052,0,269,83,2
958239,310,309,0.998,612,0,2736,669,6
958239,315,314,0.997,204,0,2701,656,5
958239,51,51,1,0,0,66,35,10
958239,240,240,1,34,0,556,135,3
958239,224,224,1,0,0,320,222,23
958239,252,252,1,2292,0,643,212,4
958239,30,30,1,0,0,23,22,5
958239,165,163,0.99,2364,0,1332,399,6
958239,313,274,0.877,288,720,2367,742,70
958239,272,272,1,252,0,939,321,7
958239,128,128,1,0,0,303,73,2
958240,306,306,1,0,0,85,610,289
958240,314,314,1,0,0,81,629,294
958240,16,16,1,0,0,3,32,15
958240,60,60,1,0,0,10,116,55
958240,54,54,1,0,0,3,118,53
958240,62,62,1,0,0,5,124,61
958240,9,9,1,0,0,4,18,7
958240,162,162,1,0,0,60,324,147
958240,309,309,1,0,0,88,618,294
958240,68,68,1,0,0,2,134,67
958240,32,32,1,0,0,19,60,28
958241,307,306,0.996,820,0,818,642,12
958241,315,311,0.987,0,96,749,643,29
958241,34,34,1,0,0,29,35,7
958241,120,120,1,85,0,154,123,2
958241,192,192,1,0,0,173,132,19
958241,252,252,1,0,0,185,152,23
958241,30,30,1,60,0,26,22,1
958241,165,164,0.993,330,0,485,338,8
958241,313,282,0.901,0,480,714,716,84
958241,204,204,1,0,0,225,155,21
958241,128,128,1,83,0,115,65,0
958242,307,306,0.997,790,0,768,638,13
958242,314,305,0.97,0,96,723,643,40
958242,34,34,1,60,0,63,35,1
958242,120,120,1,86,0,139,123,0
958242,168,168,1,0,0,221,155,15
958242,189,189,1,162,0,279,151,0
958242,20,20,1,110,0,27,22,1
958242,165,162,0.984,89,0,525,337,8
958242,311,279,0.897,0,288,710,716,106
958242,272,272,1,59,0,265,156,3
958242,64,64,1,176,0,87,64,3
973911,357,194,0.545,0,0,756,2170,295
973911,284,151,0.531,0,0,338,2778,457
973911,292,218,0.746,6,0,1458,1748,172
973911,914,534,0.584,0,0,2054,5630,825
973911,713,636,0.892,0,0,4380,4300,375
973911,457,450,0.986,3855,0,4152,2742,74
973911,360,320,0.89,0,0,3021,2158,145
973911,1452,921,0.635,0,0,4786,8749,1125
973911,321,259,0.807,0,0,2153,1935,164
973911,461,371,0.805,0,0,2168,2785,303
973911,723,471,0.651,0,0,2383,4373,572
110973,1203,1203,1,0,1296,172,821,349
110973,1182,1182,1,0,1440,121,795,358
110973,1350,1350,1,0,2880,205,942,404
110973,1488,1488,1,0,2160,140,1002,457
110973,620,620,1,0,1728,120,625,287
110973,1950,1950,1,0,4320,245,1336,583
110973,2403,2403,1,0,5760,158,1867,755
110973,656,656,1,0,2160,60,732,312
110973,2648,2648,1,0,5040,306,1474,598
110973,1110,1110,1,0,2880,111,767,335
110973,1437,1437,1,0,2160,203,1037,437
110973,1527,1527,1,0,2160,173,1036,464
110973,1353,1353,1,0,1728,169,925,401
110973,690,690,1,0,2880,98,725,318
110973,1240,1240,1,0,5040,139,1542,586
110973,1242,1242,1,0,3888,95,862,387
457273,400,396,0.99,0,228,983,815,21
457273,387,379,0.979,0,276,911,797,74
457273,449,448,0.997,165,48,1061,919,32
457273,491,491,0.999,494,0,1247,1003,28
457273,310,309,0.998,120,144,879,675,22
457273,640,637,0.995,280,72,1572,1311,37
457273,794,788,0.993,375,504,2186,1845,88
457273,325,321,0.988,92,264,907,719,48
457273,656,646,0.984,32,564,1728,1544,81
457273,370,369,0.998,153,132,941,764,22
457273,478,470,0.983,0,396,1164,958,35
457273,508,504,0.993,109,264,1214,1023,37
457273,449,447,0.995,298,36,1084,900,19
457273,342,342,0.999,215,120,898,779,29
457273,610,601,0.985,0,1056,1528,1371,101
457273,411,411,1,143,396,996,832,23
973866,383,372,0.971,416,192,1163,854,73
973866,347,341,0.984,633,0,1552,945,57
973866,447,441,0.986,613,48,2184,1090,47
973866,425,379,0.893,1393,0,2066,1057,87
973866,254,248,0.975,1253,0,891,624,37
973866,626,599,0.957,1014,192,1838,1381,152
973866,776,737,0.95,3117,0,2309,2419,262
973866,323,314,0.973,1599,0,2914,1024,44
